99840	2006	2	28	0	126	2.8
99840	2006	2	28	6	91	4.9
99840	2006	2	28	12	115	4.3
99840	2006	2	28	18	105	3.3
99840	2006	3	1	0	46	10.1
99840	2006	3	1	6	42	9.9
99840	2006	3	1	12	114	3.3
99840	2006	3	1	18	112	4.7
99840	2006	3	2	0	123	4.1
99840	2006	3	2	6	126	5.5
99840	2006	3	2	12	120	5.9
99840	2006	3	2	18	105	1.8
99840	2006	3	3	0	137	7.6
99840	2006	3	3	6	128	10.3
99840	2006	3	3	12	124	11.3
99840	2006	3	3	18	127	9.0
99840	2006	3	4	0	141	8.3
99840	2006	3	4	6	124	7.0
99840	2006	3	4	12	125	6.9
99840	2006	3	4	18	112	6.8
99840	2006	3	5	0	121	6.1
99840	2006	3	5	6	115	6.5
99840	2006	3	5	12	104	5.2
99840	2006	3	5	18	104	2.8
99840	2006	3	6	0	47	5.0
99840	2006	3	6	6	73	5.9
99840	2006	3	6	12	127	1.9
99840	2006	3	6	18	116	4.3
99840	2006	3	7	0	128	4.5
99840	2006	3	7	6	118	5.2
99840	2006	3	7	12	122	4.8
99840	2006	3	7	18	112	3.6
99840	2006	3	8	0	123	5.2
99840	2006	3	8	6	115	5.4
99840	2006	3	8	12	249	9.1
99840	2006	3	8	18	226	8.8
99840	2006	3	9	0	220	9.8
99840	2006	3	9	6	173	8.0
99840	2006	3	9	12	200	7.7
99840	2006	3	9	18	17	7.8
99840	2006	3	10	0	54	2.8
99840	2006	3	10	6	127	3.8
99840	2006	3	10	12	125	5.4
99840	2006	3	10	18	108	6.6
99840	2006	3	11	0	130	8.1
99840	2006	3	11	6	132	11.0
99840	2006	3	11	12	154	9.7
99840	2006	3	11	18	145	6.2
99840	2006	3	12	0	112	6.4
99840	2006	3	12	6	270	9.0
99840	2006	3	12	12	302	5.7
99840	2006	3	12	18	14	5.1
99840	2006	3	13	0	122	3.5
99840	2006	3	13	6	116	9.0
99840	2006	3	13	12	129	12.0
99840	2006	3	13	18	139	12.8
99840	2006	3	14	0	131	12.1
99840	2006	3	14	6	109	1.9
99840	2006	3	14	12	188	2.8
99840	2006	3	14	18	226	9.0
99840	2006	3	15	0	222	11.8
99840	2006	3	15	6	214	6.5
99840	2006	3	15	12	345	5.0
99840	2006	3	15	18	37	7.8
99840	2006	3	16	0	132	7.1
99840	2006	3	16	6	127	5.1
99840	2006	3	16	12	107	4.7
99840	2006	3	16	18	121	6.4
99840	2006	3	17	0	115	6.1
99840	2006	3	17	6	98	8.8
99840	2006	3	17	12	99	4.7
99840	2006	3	17	18	124	4.4
99840	2006	3	18	0	125	2.5
99840	2006	3	18	6	128	3.0
99840	2006	3	18	12	36	8.2
99840	2006	3	18	18	42	5.2
99840	2006	3	19	0	116	1.6
99840	2006	3	19	6	39	7.5
99840	2006	3	19	12	38	9.7
99840	2006	3	19	18	58	8.5
99840	2006	3	20	0	143	1.8
99840	2006	3	20	6	47	10.7
99840	2006	3	20	12	126	7.9
99840	2006	3	20	18	131	7.1
99840	2006	3	21	0	123	12.5
99840	2006	3	21	6	140	10.9
99840	2006	3	21	12	140	7.6
99840	2006	3	21	18	107	9.2
99840	2006	3	22	0	110	9.8
99840	2006	3	22	6	122	5.2
99840	2006	3	22	12	66	11.7
99840	2006	3	22	18	110	11.8
99840	2006	3	23	0	106	9.9
99840	2006	3	23	6	67	17.4
99840	2006	3	23	12	85	13.4
99840	2006	3	23	18	119	15.2
99840	2006	3	24	0	107	9.1
99840	2006	3	24	6	112	8.7
99840	2006	3	24	12	112	8.0
99840	2006	3	24	18	103	11.5
99840	2006	3	25	0	90	10.9
99840	2006	3	25	6	137	9.1
99840	2006	3	25	12	123	8.0
99840	2006	3	25	18	105	5.9
99840	2006	3	26	0	89	8.2
99840	2006	3	26	6	112	6.9
99840	2006	3	26	12	95	5.3
99840	2006	3	26	18	137	4.5
99840	2006	3	27	0	119	3.7
99840	2006	3	27	6	177	1.1
99840	2006	3	27	12	104	2.3
99840	2006	3	27	18	131	1.0
99840	2006	3	28	0	121	3.3
99840	2006	3	28	6	122	4.1
99840	2006	3	28	12	124	4.9
99840	2006	3	28	18	113	5.1
99840	2006	3	29	0	125	6.5
99840	2006	3	29	6	120	6.8
99840	2006	3	29	12	103	7.0
99840	2006	3	29	18	154	5.8
99840	2006	3	30	0	108	6.2
99840	2006	3	30	6	152	6.8
99840	2006	3	30	12	133	4.6
99840	2006	3	30	18	122	5.9
99840	2006	3	31	0	125	6.5
99840	2006	3	31	6	115	7.5
99840	2006	3	31	12	113	6.5
99840	2006	3	31	18	122	6.8
99840	2006	4	1	0	117	5.3
99840	2006	4	1	6	126	4.9
99840	2006	4	1	12	138	4.9
99840	2006	4	1	18	127	3.9
99840	2006	4	2	0	115	7.5
99840	2006	4	2	6	95	6.6
99840	2006	4	2	12	122	9.7
99840	2006	4	2	18	116	8.5
99840	2006	4	3	0	111	6.0
99840	2006	4	3	6	105	8.3
99840	2006	4	3	12	90	8.9
99840	2006	4	3	18	84	7.5
99840	2006	4	4	0	107	8.4
99840	2006	4	4	6	122	12.4
99840	2006	4	4	12	115	11.0
99840	2006	4	4	18	127	9.8
99840	2006	4	5	0	128	10.9
99840	2006	4	5	6	121	10.3
99840	2006	4	5	12	122	9.2
99840	2006	4	5	18	123	8.1
99840	2006	4	6	0	127	10.3
99840	2006	4	6	6	118	11.0
99840	2006	4	6	12	144	5.0
99840	2006	4	6	18	125	4.6
99840	2006	4	7	0	173	0.9
99840	2006	4	7	6	98	2.7
99840	2006	4	7	12	104	5.1
99840	2006	4	7	18	98	7.2
99840	2006	4	8	0	115	7.0
99840	2006	4	8	6	122	7.5
99840	2006	4	8	12	116	9.3
99840	2006	4	8	18	127	7.7
99840	2006	4	9	0	132	5.1
99840	2006	4	9	6	131	5.8
99840	2006	4	9	12	130	7.1
99840	2006	4	9	18	117	10.6
99840	2006	4	10	0	126	7.6
99840	2006	4	10	6	152	3.3
99840	2006	4	10	12	242	2.8
99840	2006	4	10	18	238	8.0
99840	2006	4	11	0	256	4.0
99840	2006	4	11	6	168	2.4
99840	2006	4	11	12	118	7.5
99840	2006	4	11	18	136	4.8
99840	2006	4	12	0	16	1.5
99840	2006	4	12	6	104	5.8
99840	2006	4	12	12	122	8.7
99840	2006	4	12	18	126	12.3
99840	2006	4	13	0	120	6.6
99840	2006	4	13	6	115	7.1
99840	2006	4	13	12	121	5.2
99840	2006	4	13	18	122	9.5
99840	2006	4	14	0	123	8.9
99840	2006	4	14	6	124	13.2
99840	2006	4	14	12	120	9.2
99840	2006	4	14	18	119	10.8
99840	2006	4	15	0	121	10.1
99840	2006	4	15	6	127	10.8
99840	2006	4	15	12	129	4.9
99840	2006	4	15	18	89	4.1
99840	2006	4	16	0	125	8.7
99840	2006	4	16	6	123	8.5
99840	2006	4	16	12	124	7.3
99840	2006	4	16	18	117	8.8
99840	2006	4	17	0	110	6.5
99840	2006	4	17	6	79	7.0
99840	2006	4	17	12	93	8.6
99840	2006	4	17	18	99	9.6
99840	2006	4	18	0	98	7.0
99840	2006	4	18	6	85	12.7
99840	2006	4	18	12	112	13.7
99840	2006	4	18	18	105	12.9
99840	2006	4	19	0	103	6.8
99840	2006	4	19	6	128	12.5
99840	2006	4	19	12	92	7.8
99840	2006	4	19	18	129	14.3
99840	2006	4	20	0	108	7.8
99840	2006	4	20	6	119	12.5
99840	2006	4	20	12	127	11.0
99840	2006	4	20	18	135	8.9
99840	2006	4	21	0	144	8.4
99840	2006	4	21	6	131	8.9
99840	2006	4	21	12	128	8.5
99840	2006	4	21	18	128	9.8
99840	2006	4	22	0	110	10.9
99840	2006	4	22	6	126	8.4
