0 0 0 0 0 0 0 0
       
-13.2 78.5 2012 1 17 NaN -1.2107 34.224
-13.2 78.5 2012 1 17 NaN -1.2069 34.224
-13.2 78.5 2012 1 17 NaN -1.2013 34.222
-13.2 78.5 2012 1 17 NaN -1.1632 34.23
-13.2 78.5 2012 1 17 NaN -1.1247 34.236
-13.2 78.5 2012 1 17 NaN -1.0852 34.243
-13.2 78.5 2012 1 17 NaN -1.0709 34.249
-13.2 78.5 2012 1 17 NaN -1.0525 34.252
-13.2 78.5 2012 1 17 NaN -1.0519 34.253
-13.2 78.5 2012 1 17 NaN -1.0477 34.254
-13.2 78.5 2012 1 17 NaN -1.0416 34.254
-13.2 78.5 2012 1 17 NaN NaN NaN
-13.2 78.5 2012 1 17 NaN NaN NaN
-13.2 78.5 2012 1 17 NaN NaN NaN
-13.2 78.5 2012 1 17 NaN NaN NaN
-13.2 78.5 2012 1 28 1 -0.81667 34.212
-13.2 78.5 2012 1 28 2 -0.8331 34.221
-13.2 78.5 2012 1 28 3 -0.83213 34.219
-13.2 78.5 2012 1 28 4 -0.83257 34.215
-13.2 78.5 2012 1 28 5 -0.833 34.222
-13.2 78.5 2012 1 28 6 -0.83283 34.216
-13.2 78.5 2012 1 28 7 -0.83379 34.221
-13.2 78.5 2012 1 28 8 -0.83472 34.214
-13.2 78.5 2012 1 28 9 -0.83467 34.213
-13.2 78.5 2012 1 28 10 -0.835 34.222
-13.2 78.5 2012 1 28 11 -0.8345 34.23
-13.2 78.5 2012 1 28 12 -0.834 34.235
-13.2 78.5 2012 1 28 13 -0.83425 34.227
-13.2 78.5 2012 1 28 14 -0.835 34.23
-13.2 78.5 2012 1 28 15 -0.834 34.226
-13.2 78.5 2012 1 28 16 -0.835 34.225
-13.2 78.5 2012 1 28 17 -0.8344 34.232
-13.2 78.5 2012 1 28 18 -0.83483 34.237
-13.2 78.5 2012 1 28 19 -0.83275 34.237
-13.2 78.5 2012 1 28 20 -0.83067 34.223
-13.2 78.5 2012 1 28 21 -0.8326 34.23
-13.2 78.5 2012 1 28 22 -0.834 34.241
-13.2 78.5 2012 1 28 23 -0.83375 34.24
-13.2 78.5 2012 1 28 24 -0.83167 34.243
-13.2 78.5 2012 1 28 25 -0.8325 34.238
-13.2 78.5 2012 1 28 26 -0.83467 34.252
-13.2 78.5 2012 1 28 27 -0.83417 34.267
-13.2 78.5 2012 1 28 28 -0.83233 34.237
-13.2 78.5 2012 1 28 29 -0.83667 34.223
-13.2 78.5 2012 1 28 30 -0.8385 34.237
-13.2 78.5 2012 1 28 31 -0.841 34.235
-13.2 78.5 2012 1 28 32 -0.84125 34.232
-13.2 78.5 2012 1 28 33 -0.843 34.223
-13.2 78.5 2012 1 28 34 -0.841 34.226
-13.2 78.5 2012 1 28 35 -0.8402 34.238
-13.2 78.5 2012 1 28 36 -0.84083 34.24
-13.2 78.5 2012 1 28 37 -0.84083 34.235
-13.2 78.5 2012 1 28 38 -0.837 34.242
-13.2 78.5 2012 1 28 39 -0.8395 34.238
-13.2 78.5 2012 1 28 40 -0.84029 34.239
-13.2 78.5 2012 1 28 41 -0.8388 34.256
-13.2 78.5 2012 1 28 42 -0.84143 34.23
-13.2 78.5 2012 1 28 43 -0.8382 34.242
-13.2 78.5 2012 1 28 44 -0.842 34.231
-13.2 78.5 2012 1 28 45 -0.8394 34.232
-13.2 78.5 2012 1 28 46 -0.83971 34.236
-13.2 78.5 2012 1 28 47 -0.84175 34.225
-13.2 78.5 2012 1 28 48 -0.84325 34.236
-13.2 78.5 2012 1 28 49 -0.8388 34.238
-13.2 78.5 2012 1 28 50 -0.8322 34.24
-13.2 78.5 2012 1 28 51 -0.82656 34.231
-13.2 78.5 2012 1 28 52 -0.8304 34.234
-13.2 78.5 2012 1 28 53 -0.828 34.245
-13.2 78.5 2012 1 28 54 -0.831 34.234
-13.2 78.5 2012 1 28 55 -0.801 34.237
-13.2 78.5 2012 1 28 56 -0.8056 34.238
-13.2 78.5 2012 1 28 57 -0.7916 34.246
-13.2 78.5 2012 1 28 58 -0.782 34.256
-13.2 78.5 2012 1 28 59 -0.7956 34.24
-13.2 78.5 2012 1 28 60 -0.77256 34.249
-13.2 78.5 2012 1 28 61 -0.7768 34.24
-13.2 78.5 2012 1 28 62 -0.76425 34.253
-13.2 78.5 2012 1 28 63 -0.76022 34.247
-13.2 78.5 2012 1 28 64 -0.7556 34.244
-13.2 78.5 2012 1 28 65 -0.75367 34.248
-13.2 78.5 2012 1 28 66 -0.7464 34.246
-13.2 78.5 2012 1 28 67 -0.74643 34.244
-13.2 78.5 2012 1 28 68 -0.72133 34.245
-13.2 78.5 2012 1 28 69 -0.6965 34.248
-13.2 78.5 2012 1 28 70 -0.62157 34.276
-13.2 78.5 2012 1 28 NaN -0.59767 34.277
-13.2 78.5 2012 1 28 NaN -0.587 34.286
-13.2 78.5 2012 1 28 NaN -0.5675 34.28
-13.2 78.5 2012 1 28 NaN -0.535 34.267
-13.2 78.5 2012 1 28 NaN -0.34662 34.3
-13.2 78.5 2012 1 28 NaN -0.22667 34.342
